Site,Site_name,Site_num,VOR,DB.P,DB.Ht,W.P,W.Ht,E.P,E.Ht,A.P,A.Ht,H.P,H.Ht,L.P,L.Ht,B.P,Common_name,Vis
BunkerHill14,BunkerHill,14,1.4,1.7,1.6,1.1,1.13,2.8,1.66,0,0,2.7,3.03,0.6,0.14,0,Orange-crowned Warbler,0
BunkerHill14,BunkerHill,14,1.4,1.7,1.6,1.1,1.13,2.8,1.66,0,0,2.7,3.03,0.6,0.14,0,Pacific Golden-Plover,0
BunkerHill14,BunkerHill,14,1.4,1.7,1.6,1.1,1.13,2.8,1.66,0,0,2.7,3.03,0.6,0.14,0,Parasitic Jaeger,0
BunkerHill14,BunkerHill,14,1.4,1.7,1.6,1.1,1.13,2.8,1.66,0,0,2.7,3.03,0.6,0.14,0,Pectoral Sandpiper,0
BunkerHill14,BunkerHill,14,1.4,1.7,1.6,1.1,1.13,2.8,1.66,0,0,2.7,3.03,0.6,0.14,0,Rock Ptarmigan,0
BunkerHill14,BunkerHill,14,1.4,1.7,1.6,1.1,1.13,2.8,1.66,0,0,2.7,3.03,0.6,0.14,0,Rough-legged Hawk,0
BunkerHill14,BunkerHill,14,1.4,1.7,1.6,1.1,1.13,2.8,1.66,0,0,2.7,3.03,0.6,0.14,0,Savannah Sparrow,0
BunkerHill14,BunkerHill,14,1.4,1.7,1.6,1.1,1.13,2.8,1.66,0,0,2.7,3.03,0.6,0.14,0,Semipalmated Plover,0
BunkerHill14,BunkerHill,14,1.4,1.7,1.6,1.1,1.13,2.8,1.66,0,0,2.7,3.03,0.6,0.14,0,Semipalmated Sandpiper,0
BunkerHill14,BunkerHill,14,1.4,1.7,1.6,1.1,1.13,2.8,1.66,0,0,2.7,3.03,0.6,0.14,0,Short-eared Owl,0
BunkerHill14,BunkerHill,14,1.4,1.7,1.6,1.1,1.13,2.8,1.66,0,0,2.7,3.03,0.6,0.14,0,Snow Bunting,0
BunkerHill14,BunkerHill,14,1.4,1.7,1.6,1.1,1.13,2.8,1.66,0,0,2.7,3.03,0.6,0.14,0,Tundra Swan,0
BunkerHill14,BunkerHill,14,1.4,1.7,1.6,1.1,1.13,2.8,1.66,0,0,2.7,3.03,0.6,0.14,0,Western Sandpiper,0
BunkerHill14,BunkerHill,14,1.4,1.7,1.6,1.1,1.13,2.8,1.66,0,0,2.7,3.03,0.6,0.14,0,Whimbrel,0
BunkerHill14,BunkerHill,14,1.4,1.7,1.6,1.1,1.13,2.8,1.66,0,0,2.7,3.03,0.6,0.14,0,White-crowned Sparrow,0
BunkerHill14,BunkerHill,14,1.4,1.7,1.6,1.1,1.13,2.8,1.66,0,0,2.7,3.03,0.6,0.14,0,Willow Ptarmigan,0
BunkerHill14,BunkerHill,14,1.4,1.7,1.6,1.1,1.13,2.8,1.66,0,0,2.7,3.03,0.6,0.14,0,Wilson's Snipe,0
BunkerHill14,BunkerHill,14,1.4,1.7,1.6,1.1,1.13,2.8,1.66,0,0,2.7,3.03,0.6,0.14,0,Wilson's Warbler,0
BunkerHill14,BunkerHill,14,1.4,1.7,1.6,1.1,1.13,2.8,1.66,0,0,2.7,3.03,0.6,0.14,0,Yellow Warbler,2
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,American Golden-Plover,2
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,American Pipit,5
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,American Robin,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,American Tree Sparrow,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Arctic Warbler,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Bar-tailed Godwit,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Black-bellied Plover,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Blackpoll Warbler,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Bluethroat,1
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Bristle-thighed Curlew,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Cackling Goose,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Common Raven,1
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Common Redpoll,1
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Dunlin,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Eastern Yellow Wagtail,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Fox Sparrow,1
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Glaucous Gull,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Golden-crowned Sparrow,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Golden Eagle,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Gray-cheeked Thrush,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Hoary Redpoll,2
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Horned Lark,1
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Lapland Longspur,1
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Long-tailed Duck,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Long-tailed Jaeger,1
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Northern Harrier,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Northern Pintail,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Northern Waterthrush,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Northern Wheatear,2
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Orange-crowned Warbler,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Pacific Golden-Plover,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Parasitic Jaeger,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Pectoral Sandpiper,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Rock Ptarmigan,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Rough-legged Hawk,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Savannah Sparrow,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Semipalmated Plover,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Semipalmated Sandpiper,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Short-eared Owl,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Snow Bunting,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Tundra Swan,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Western Sandpiper,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Whimbrel,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,White-crowned Sparrow,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Willow Ptarmigan,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Wilson's Snipe,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Wilson's Warbler,0
BunkerHill15,BunkerHill,15,0,0,0,0.1,0.01,3.3,0.47,0,0,0.9,0.89,3.1,0.2,1.1,Yellow Warbler,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,American Golden-Plover,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,American Pipit,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,American Robin,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,American Tree Sparrow,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Arctic Warbler,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Bar-tailed Godwit,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Black-bellied Plover,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Blackpoll Warbler,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Bluethroat,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Bristle-thighed Curlew,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Cackling Goose,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Common Raven,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Common Redpoll,1
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Dunlin,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Eastern Yellow Wagtail,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Fox Sparrow,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Glaucous Gull,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Golden-crowned Sparrow,2
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Golden Eagle,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Gray-cheeked Thrush,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Hoary Redpoll,2
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Horned Lark,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Lapland Longspur,1
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Long-tailed Duck,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Long-tailed Jaeger,1
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Northern Harrier,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Northern Pintail,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Northern Waterthrush,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Northern Wheatear,1
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Orange-crowned Warbler,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Pacific Golden-Plover,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Parasitic Jaeger,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Pectoral Sandpiper,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Rock Ptarmigan,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Rough-legged Hawk,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Savannah Sparrow,1
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Semipalmated Plover,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Semipalmated Sandpiper,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Short-eared Owl,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Snow Bunting,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Tundra Swan,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Western Sandpiper,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Whimbrel,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,White-crowned Sparrow,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Willow Ptarmigan,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Wilson's Snipe,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Wilson's Warbler,0
BunkerHill16,BunkerHill,16,2.2,1.7,2.34,1.8,2.06,1.6,1.17,0,0,3.8,4.44,0.3,0.07,0,Yellow Warbler,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,American Golden-Plover,2
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,American Pipit,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,American Robin,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,American Tree Sparrow,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Arctic Warbler,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Bar-tailed Godwit,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Black-bellied Plover,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Blackpoll Warbler,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Bluethroat,3
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Bristle-thighed Curlew,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Cackling Goose,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Common Raven,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Common Redpoll,5
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Dunlin,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Eastern Yellow Wagtail,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Fox Sparrow,1
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Glaucous Gull,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Golden-crowned Sparrow,3
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Golden Eagle,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Gray-cheeked Thrush,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Hoary Redpoll,2
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Horned Lark,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Lapland Longspur,1
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Long-tailed Duck,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Long-tailed Jaeger,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Northern Harrier,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Northern Pintail,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Northern Waterthrush,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Northern Wheatear,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Orange-crowned Warbler,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Pacific Golden-Plover,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Parasitic Jaeger,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Pectoral Sandpiper,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Rock Ptarmigan,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Rough-legged Hawk,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Savannah Sparrow,1
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Semipalmated Plover,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Semipalmated Sandpiper,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Short-eared Owl,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Snow Bunting,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Tundra Swan,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Western Sandpiper,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Whimbrel,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,White-crowned Sparrow,1
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Willow Ptarmigan,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Wilson's Snipe,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Wilson's Warbler,0
BunkerHill17,BunkerHill,17,2.45,2,2.62,1.8,2.38,1.9,1.88,0,0,3.1,3.87,0.3,0.08,0,Yellow Warbler,2
BunkerHill21,BunkerHill,21,0.55,0.7,0.6,0.3,0.28,2.3,0.71,0,0,3.2,2,1.9,0.28,0,American Golden-Plover,1
BunkerHill21,BunkerHill,21,0.55,0.7,0.6,0.3,0.28,2.3,0.71,0,0,3.2,2,1.9,0.28,0,American Pipit,1
BunkerHill21,BunkerHill,21,0.55,0.7,0.6,0.3,0.28,2.3,0.71,0,0,3.2,2,1.9,0.28,0,American Robin,0
BunkerHill21,BunkerHill,21,0.55,0.7,0.6,0.3,0.28,2.3,0.71,0,0,3.2,2,1.9,0.28,0,American Tree Sparrow,0
BunkerHill21,BunkerHill,21,0.55,0.7,0.6,0.3,0.28,2.3,0.71,0,0,3.2,2,1.9,0.28,0,Arctic Warbler,0
BunkerHill21,BunkerHill,21,0.55,0.7,0.6,0.3,0.28,2.3,0.71,0,0,3.2,2,1.9,0.28,0,Bar-tailed Godwit,0
BunkerHill21,BunkerHill,21,0.55,0.7,0.6,0.3,0.28,2.3,0.71,0,0,3.2,2,1.9,0.28,0,Black-bellied Plover,0
BunkerHill21,BunkerHill,21,0.55,0.7,0.6,0.3,0.28,2.3,0.71,0,0,3.2,2,1.9,0.28,0,Blackpoll Warbler,0
BunkerHill21,BunkerHill,21,0.55,0.7,0.6,0.3,0.28,2.3,0.71,0,0,3.2,2,1.9,0.28,0,Bluethroat,0
BunkerHill21,BunkerHill,21,0.55,0.7,0.6,0.3,0.28,2.3,0.71,0,0,3.2,2,1.9,0.28,0,Bristle-thighed Curlew,0
BunkerHill21,BunkerHill,21,0.55,0.7,0.6,0.3,0.28,2.3,0.71,0,0,3.2,2,1.9,0.28,0,Cackling Goose,0
BunkerHill21,BunkerHill,21,0.55,0.7,0.6,0.3,0.28,2.3,0.71,0,0,3.2,2,1.9,0.28,0,Common Raven,0
BunkerHill21,BunkerHill,21,0.55,0.7,0.6,0.3,0.28,2.3,0.71,0,0,3.2,2,1.9,0.28,0,Common Redpoll,0
BunkerHill21,BunkerHill,21,0.55,0.7,0.6,0.3,0.28,2.3,0.71,0,0,3.2,2,1.9,0.28,0,Dunlin,0
BunkerHill21,BunkerHill,21,0.55,0.7,0.6,0.3,0.28,2.3,0.71,0,0,3.2,2,1.9,0.28,0,Eastern Yellow Wagtail,1
BunkerHill21,BunkerHill,21,0.55,0.7,0.6,0.3,0.28,2.3,0.71,0,0,3.2,2,1.9,0.28,0,Fox Sparrow,0
BunkerHill21,BunkerHill,21,0.55,0.7,0.6,0.3,0.28,2.3,0.71,0,0,3.2,2,1.9,0.28,0,Glaucous Gull,0
